date,symbol,pred,pred_score,volatility,volatility_short,macd_diff,bba,Close,Volume,EarningsPerShareBasic,strategy
2020-12-22,HARP,0,0.32801202820078634,0.056310928848553765,0.11629117733881304,0.3622144212885576,4.4664366109908435,17.22,370217.0,-0.51,Bollinger
2020-12-22,BGFV,0,0.3628376000859161,0.05557008873173411,0.14022651421906346,0.17210991201589282,3.1515538929865743,11.81,2129342.0,0.31,Breakout
2020-12-22,BGFV,0,0.3628376000859161,0.05557008873173411,0.14022651421906346,0.17210991201589282,3.1515538929865743,11.81,2129342.0,0.31,Bollinger
2020-12-22,TCS,0,0.33520913821817744,0.05223976279992088,0.14208913049464728,0.06860803586887365,2.836375151491538,12.04,3444210.0,-0.34,MACD
2020-12-22,TCS,0,0.33520913821817744,0.05223976279992088,0.14208913049464728,0.06860803586887365,2.836375151491538,12.04,3444210.0,-0.34,Breakout
2020-12-22,PFMT,0,0.4193626004072706,0.05183082747155613,0.15769177096990514,0.029880210612243094,0.22255132530292343,0.9899,1065413.0,-0.36,Bollinger
2020-12-22,SNCR,0,0.36020989613064835,0.05108813710215326,0.07085858871397344,0.13697736154224477,1.671754766682032,4.32,1038582.0,-0.24,Breakout
2020-12-22,SNCR,0,0.36020989613064835,0.05108813710215326,0.07085858871397344,0.13697736154224477,1.671754766682032,4.32,1038582.0,-0.24,Bollinger
2020-12-22,ATOM,0,0.33960312331489395,0.050621339195804624,0.06194506788423647,0.4058746119569836,6.589250640247361,14.55,573268.0,-0.21,Breakout
2020-12-22,ATOM,0,0.33960312331489395,0.050621339195804624,0.06194506788423647,0.4058746119569836,6.589250640247361,14.55,573268.0,-0.21,Bollinger
2020-12-22,NINE,0,0.3666188136251338,0.05003471937107759,0.036668605546036355,0.000187457704824201,0.7536683620787894,2.9,394120.0,-10.97,MACD
2020-12-22,FUV,0,0.32050634911890585,0.048146496859685875,0.05333740773893799,-0.04146048270494207,3.4931704796644603,15.0,5863596.0,-0.29,Bollinger
2020-12-22,CPST,0,0.37140467597914134,0.04771883673353153,0.1111851483104369,0.07894230326737939,2.1471273532241266,9.7,383655.0,-0.17,MACD
2020-12-22,NLS,0,0.34837372516150994,0.046725303052261746,0.10066612376444464,0.47225285027027386,5.748286353341314,22.09,4981477.0,,Bollinger
2020-12-22,OTRK,0,0.3763970460417748,0.04614009467672702,0.0749478694666539,2.5918087915794703,32.58182284648942,78.09,514831.0,-1.56,Breakout
2020-12-22,FLGT,0,0.3254807205382888,0.04389379876488618,0.02986591217229396,0.008040029366387369,15.550682428755621,49.79,1406613.0,,MACD
2020-12-22,EKSO,0,0.3818019557208967,0.042605911030866014,0.096084314866893,0.045582679371575535,1.1245247874212847,6.35,307236.0,-1.88,MACD
2020-12-22,BASI,0,0.38319059233424135,0.04235413010035781,0.0969992670290607,0.24399077736959274,3.953831559386293,10.31,313250.0,-0.27,MACD
2020-12-22,KIN,0,0.41436758083719666,0.041965643904997296,0.10143738471116318,0.0686581412588569,0.7930819629772996,4.68,441354.0,0.03,MACD
2020-12-22,KIN,0,0.4174019668097306,0.041965643904997296,0.10143738471116318,0.0686581412588569,0.7930819629772996,4.68,441354.0,0.03,Bollinger
2020-12-22,MDCA,0,0.41932869481833157,0.04059102243417439,0.11476320155458732,0.005688389112020072,0.3070114004680633,2.57,961251.0,-0.14,MACD
2020-12-22,MNTX,0,0.392766114117608,0.03693126195605302,0.044191307184083525,0.06161188072988821,1.074793003324972,5.23,82213.0,-0.14,MACD
2020-12-22,GTHX,0,0.3227697277062921,0.0365006510939365,0.028248069265660668,-0.03650628115042198,8.324266694431019,20.4,1090847.0,-0.83,Breakout
2020-12-22,CCO,0,0.4222509251634513,0.03399000245138564,0.03814367951450556,0.0032089722229072387,0.3265026799189896,1.61,2693750.0,-0.89,MACD
2020-12-22,RNET,0,0.3623108606781768,0.033664852563559354,0.05691383743950275,0.0057474258940732326,0.6902868969181473,5.9,1258363.0,-0.21,MACD
2020-12-22,SRGA,0,0.34140796883278185,0.03299676442391401,0.039225595086575735,0.0011001929846810865,0.6269417835810378,2.65,347106.0,-0.51,MACD
2020-12-22,BOMN,0,0.37108010749788983,0.03201744237328283,0.05901375365143073,0.10419246077285793,3.898768523522328,26.38,141133.0,0.14,MACD
2020-12-22,OCN,0,0.3620858879080175,0.03164323082965505,0.10078300040678433,0.357058466383238,7.040423567856507,30.16,367067.0,0.02,Breakout
2020-12-22,GLYC,0,0.38416320580341995,0.031636643680711896,0.04349463304636529,0.02306612900984853,0.5861603876124653,4.1,733848.0,-0.5,MACD
2020-12-22,ORIC,0,0.320162822054685,0.03127147162558671,0.01606760497286868,0.013312128423622394,9.69206355736469,38.45,329883.0,-1.68,MACD
2020-12-22,BTAI,0,0.3686514684422359,0.030258350706493863,0.015729140381536496,1.1513319289314807,12.920021052614004,53.68,481406.0,-1.85,MACD
2020-12-22,WLDN,0,0.32453380742741944,0.029506420240225758,0.044697533696370376,0.1471689689642952,6.524760225477408,42.58,49472.0,-0.43,Breakout
2020-12-22,FBRX,0,0.3316210723874622,0.0290677109875333,0.025024920859191422,0.49728988005237135,6.838267324390543,41.03,183186.0,-9520.0,MACD
2020-12-22,FBRX,0,0.3316210723874622,0.0290677109875333,0.025024920859191422,0.49728988005237135,6.838267324390543,41.03,183186.0,-9520.0,Bollinger
2020-12-22,INTT,0,0.4271233607487916,0.028583005686386255,0.053662518833790036,0.013483962329886981,0.8750290095769095,5.76,44254.0,-0.1,MACD
2020-12-22,MGTA,0,0.3317626659072609,0.028010110762445344,0.033346255151044155,0.04113509464838655,1.1872573436307157,7.85,193827.0,-0.48,MACD
2020-12-22,AVEO,0,0.38131268432419757,0.027973867325207256,0.041640961622003675,0.06355084714265588,0.652413979619114,5.71,302925.0,-0.42,Bollinger
2020-12-22,SRAX,0,0.3963584270240261,0.027034264328376037,0.05530914518950545,0.008835719279911669,0.5609946523816163,2.76,230748.0,-0.59,MACD
2020-12-22,FEIM,0,0.3696279877372048,0.025048843428564366,0.032692141873621676,0.04045959208110725,1.1896985962820352,10.9325,10144.0,-1.1,MACD
2020-12-22,HZO,0,0.3617655836666737,0.02469621753208876,0.03080113061784951,0.3983039951916225,6.842993497000876,36.95,257597.0,1.62,Bollinger
2020-12-22,CTRN,0,0.3503208259055793,0.024083724549011462,0.040191112287333776,0.333206040636854,17.909524951825645,47.49,143318.0,1.9,MACD
2020-12-22,CTRN,0,0.3503208259055793,0.024083724549011462,0.040191112287333776,0.333206040636854,17.909524951825645,47.49,143318.0,1.9,Breakout
2020-12-22,EBMT,0,0.3642951859116048,0.02247765712483089,0.016818360870677958,0.00515357022519547,2.7799323732766794,21.75,8505.0,0.84,MACD
2020-12-22,BLBD,0,0.3525867693966587,0.0219353434298559,0.03326134906460766,0.03242038758921906,2.2770443561771163,18.5,124089.0,0.01,MACD
2020-12-22,MCFT,0,0.36101895764493513,0.021330099131539104,0.03815860494022541,0.38643530761857126,6.498825740086296,27.43,268303.0,-1.28,Breakout
2020-12-22,MCFT,0,0.36101895764493513,0.021330099131539104,0.03815860494022541,0.38643530761857126,6.498825740086296,27.43,268303.0,-1.28,Bollinger
2020-12-22,IIIV,0,0.40074286647123436,0.020589349334266444,0.006115646799991344,0.3083234666900909,6.845084367632133,32.81,166625.0,-0.02,Breakout
2020-12-22,LMB,0,0.3661627518549633,0.020553629235966105,0.01192350038217049,0.0048721952761261456,2.4515097389160587,13.55,94940.0,0.38,MACD
2020-12-22,FGBI,0,0.3695730783218549,0.020516800092951135,0.01510016745384265,0.023379948320815247,1.944076635835394,18.1,12381.0,0.53,MACD
2020-12-22,ETH,0,0.34850234287568804,0.015542796525872336,0.026637523912722776,0.020151010860750718,1.4840741221339115,20.05,261300.0,-0.48,MACD
2020-12-22,CSV,0,0.33661263002608593,0.014348995730381203,0.009694413313909887,0.0016622747455602438,3.8236207970972416,30.51,71386.0,,MACD
