date,symbol,pred,pred_score,volatility,volatility_short,macd_diff,bba,Close,Volume,EarningsPerShareBasic,strategy
2020-12-21,ANGO,0,0.3333084099178012,0.020256177023896205,0.025441510902927282,-0.17578864319374654,2.7245395941327857,13.87,246873.0,-4.39,MACD
2020-12-21,ANIX,0,0.3540372277627793,0.04714659237623842,0.020317675013203224,-0.028158879087879007,1.0885200962744968,2.75,1542731.0,-0.11,MACD
2020-12-21,APRE,0,0.3344561279220656,0.03873394865310439,0.02010491713103555,-0.25083183219009975,8.212079882709304,25.82,187545.0,-1.22,MACD
2020-12-21,APTS,0,0.3444179185738509,0.020871698234735496,0.011155166872524724,-0.15331951570099744,1.1413345975675142,7.42,437576.0,,MACD
2020-12-21,APTX,0,0.3476374156977621,0.02657338994145394,0.012307508829459501,-0.009310807319986333,0.6774629141078545,3.67,790470.0,-0.61,MACD
2020-12-21,APVO,0,0.3608009069505772,0.03755564927621158,0.06932691224935764,-1.8870241687622902,10.237250412095051,36.05,220427.0,-2.1,MACD
2020-12-21,APYX,0,0.3496672089416463,0.04233802488768279,0.029964577619112316,-0.16689212499562486,1.8493415044283532,6.79,45826.0,,MACD
2020-12-21,AQST,0,0.3526064979174916,0.03309282384664291,0.048627999705081554,-0.10461516435660867,1.5422827237568857,6.56,870663.0,-0.07,MACD
2020-12-21,ARA,0,0.38925321529940576,0.0014211297737389014,0.0024518296474393135,-0.023850565288034253,0.06843975453431383,11.47,290980.0,-0.22,MACD
2020-12-21,ARAY,0,0.35807463246124094,0.024361244605668044,0.03005119226391468,-0.014353345703371045,0.7218420879903409,4.52,801616.0,-0.02,MACD
2020-12-21,ARC,0,0.3950806675157501,0.026768055483215453,0.02664618208671908,-0.0001881418108131,0.24822570378378828,1.39,150213.0,0.03,MACD
2020-12-21,ARDS,0,0.363513156825929,0.03358386694715547,0.031170854672094482,-0.039899093236245964,1.4424576250275543,6.48,41189.0,-1.2,MACD
2020-12-21,AROW,0,0.3642482202200121,0.015037378553372161,0.021165470949167972,-0.08220216682976067,2.250938752702595,30.34,24803.0,1.15,MACD
2020-12-21,ARPO,0,0.37360024987022966,0.07191338316075946,0.03823637631985742,-0.1117823025305938,1.5407154182392309,1.04,4373179.0,0.23,MACD
2020-12-21,ARTNA,0,0.3449499893831193,0.01194258168858493,0.011309417809850808,-0.21803299427403128,2.9039035796720327,37.14,31597.0,0.93,MACD
2020-12-21,ASIX,0,0.328663504753919,0.020161836606737513,0.012967093281296553,-0.07390849806467836,3.678657907450784,20.1,236267.0,0.72,MACD
2020-12-21,ASRV,0,0.4047829368271326,0.02164548822774923,0.027096528577396077,-0.02490917599515377,0.35072064039664763,3.11,25222.0,0.17,MACD
2020-12-21,ASUR,0,0.36705821364401403,0.02355725702333294,0.015173072829449099,-0.039235133998595295,0.9492628719142981,7.27,214301.0,-0.36,MACD
2020-12-21,ASYS,0,0.3613397944583058,0.018437266709305972,0.0064708120219864156,-0.06006400670572021,1.5811628632071226,6.24,81270.0,-0.01,MACD
2020-12-21,ATNI,0,0.3348480063609486,0.020369161772552227,0.01816753400693416,-0.4152882287316899,7.992917865205428,43.63,71166.0,0.3,MACD
2020-12-21,ATRO,0,0.3716407874883017,0.028175983816047263,0.02769306610032015,-0.1785662842827309,1.6689385848262077,11.98,437192.0,-2.94,MACD
2020-12-21,AUBN,0,0.36950117888904216,0.009252691979585474,0.004336454434899848,-0.09039085583465489,4.002700223542078,42.97,1810.0,0.47,MACD
2020-12-21,AVCO,0,0.3893804183675072,0.016382305464377044,0.006180679548039759,-0.008272824857848134,0.1546091847189075,1.17,152522.0,,MACD
2020-12-21,AVD,0,0.37531398100065105,0.015446482296294707,0.02021538277524868,-0.13714300382599126,1.6969713440113452,15.0,90295.0,0.13,MACD
2020-12-21,AVID,0,0.3289692798982136,0.020256710432199357,0.012222818757666587,-0.023177698743940378,3.606844049870091,14.0,273717.0,0.04,MACD
2020-12-21,AVNW,0,0.3514618753862457,0.029903684649589424,0.025335769245251258,-0.6997572621524344,7.313472499441204,34.91,103597.0,0.21,MACD
2020-12-21,AXTI,0,0.32817315227736243,0.03529098505986938,0.02558206861047152,-0.10445751005107828,1.4619439113772046,10.07,562347.0,0.01,MACD
2020-12-21,BATRA,0,0.36420171213305147,0.01790901905214766,0.01719239669967171,-0.37585207557545375,3.6633596602023104,24.76,84496.0,,MACD
2020-12-21,BBQ,0,0.4413664694037802,0.019248983955263393,0.014473408482041658,-0.004375576738682246,0.6359119435878764,4.7,10939.0,-0.68,MACD
2020-12-21,BBSI,0,0.34218145361416064,0.011698575761807172,0.006287617667246096,-0.1945361846196696,6.308818906897812,71.03,54369.0,1070.0,MACD
2020-12-21,BBW,0,0.3759171360905206,0.035203398233116696,0.04397790296651927,-0.0477836037961922,0.9537190361827363,4.14,71689.0,-0.93,MACD
2020-12-21,BCBP,0,0.3520059136918259,0.019384760801161863,0.02450205893156287,-0.057655688001173044,1.2501823866944868,10.89,28072.0,0.26,MACD
2020-12-21,BCEI,0,0.33948039047314843,0.0327453240402225,0.02656805301262987,-0.4982428349737572,5.500685009404506,20.21,909863.0,1.91,MACD
2020-12-21,BCML,0,0.3470437436390303,0.017939785437685207,0.017219266277802993,-0.08898100708337864,1.4200436613050584,15.04,18821.0,0.26,MACD
2020-12-21,BCOV,0,0.32486541212802145,0.01908773268751024,0.013306933760905006,-0.06155291388833173,5.007295078183297,17.63,172694.0,-0.03,MACD
2020-12-21,BCOW,0,0.45120309957328414,0.00981431805963218,0.006537231263882235,-0.022055018981395474,0.6481650296026906,9.7276,9638.0,0.04,MACD
2020-12-21,BDGE,0,0.3400990497964469,0.018358618502545054,0.013177037861374426,-0.13703505714592357,3.2583210400435334,24.09,76476.0,0.54,MACD
2020-12-21,BDTX,0,0.3281355028694247,0.02320954315279256,0.02884431274004627,-0.363211711995279,4.318527063710608,30.76,337412.0,-0.41,MACD
2020-12-21,BFS,0,0.3371711131581169,0.020471886216565077,0.030081105342754433,-0.24060820932894122,3.483770371307063,32.08,51053.0,0.24,MACD
2020-12-21,BGSF,0,0.3441395139950093,0.03462961710736008,0.04902635470046522,-0.08889675178587975,2.3470244992327913,13.84,94021.0,-0.47,MACD
2020-12-21,BH,0,0.3517230579500142,0.034080141552351916,0.04867913947929216,-0.01173951290315145,24.18641362416723,123.01,5904.0,,MACD
2020-12-21,BHB,0,0.363077093266901,0.02628664073458139,0.03202983825806984,-0.23467009698342217,2.623740840860087,22.36,45864.0,0.55,MACD
2020-12-21,BHR,0,0.3513633362269237,0.03357127873849505,0.035330269445720715,-0.08504141002534676,0.9479746832035367,4.41,309615.0,-1.41,MACD
2020-12-21,BKSC,0,0.43862396355289873,0.009079995162942977,0.019428138425821966,-0.024094175004324703,0.6126710213509625,16.33,4736.0,0.55,MACD
2020-12-21,BKTI,0,0.385311823201578,0.033557687012813364,0.06804302750487358,-0.04122396335953532,0.5236392937888272,2.585,178166.0,-0.12,MACD
2020-12-21,BLBD,0,0.34435560523974146,0.02094861429232741,0.04308588154624082,-0.043775786072770106,1.642282253450384,17.99,157950.0,0.01,MACD
2020-12-21,BMRA,0,0.36264760953757963,0.034245507231668124,0.04107925797653424,-0.16145182745286962,2.3067171478098416,5.13,110478.0,-0.23,MACD
2020-12-21,BMRC,0,0.33729190877821547,0.020294720495985012,0.028714048912315274,-0.22186901980787455,4.63843076913119,36.42,25351.0,0.55,MACD
2020-12-21,BMTC,0,0.3386619725833793,0.018096648382275638,0.029886939593013764,-0.3001030192072919,3.0544885005523064,29.49,131772.0,0.19,MACD
2020-12-21,BNFT,0,0.33362213829375187,0.02453155613741136,0.03555763862171923,-0.13517000022260206,2.374929683207977,13.43,210313.0,-0.73,MACD
2020-12-21,BOCH,0,0.3536870239193724,0.017306398375109906,0.024647411556062055,-0.03734811439304575,1.1730984613411515,9.96,33766.0,,MACD
2020-12-21,BOMN,0,0.3596829899825002,0.027141713904656372,0.04962190611558266,-0.003955636636783,2.854887738599963,24.8,144034.0,0.14,MACD
2020-12-21,BPFH,0,0.34543578721110335,0.010699715561352904,0.0019147241780460265,-0.00851953103934322,1.0623295157284165,8.08,944353.0,-0.03,MACD
2020-12-21,BPRN,0,0.38289711872804083,0.012341135090442159,0.005546824361756528,-0.15930644931771476,1.907453800229895,23.99,4051.0,,MACD
2020-12-21,BRID,0,0.36467828891947945,0.023686620995876793,0.023897020261121706,-0.03489249036464659,1.859251462284206,18.75,1488.0,0.35,MACD
2020-12-21,BRKL,0,0.38532893107236954,0.016231205213846942,0.02616998787218966,-0.10274983304007029,0.9145578166501949,11.55,569280.0,0.03,MACD
2020-12-21,BRY,0,0.3425814534657418,0.030179898958401195,0.028337278336632486,-0.034495243117239005,0.6481357882416097,3.78,691300.0,-2.26,MACD
2020-12-21,BSQR,0,0.39502210431374457,0.020627038739753484,0.023299167204526988,-0.012060208629155165,0.2639014967102722,1.28,23786.0,-0.08,MACD
2020-12-21,BSRR,0,0.3407571818010976,0.014529543324644005,0.014800714238952947,-0.10278749697663003,3.08416601369062,23.63,22553.0,0.55,MACD
2020-12-21,BTN,0,0.3889643053486848,0.02717139643885872,0.02117912153256734,-0.03810964778005621,0.40526041011084657,1.8,28174.0,-0.28,MACD
2020-12-21,BW,0,0.34541923366665733,0.03382288755354175,0.04724026129828493,-0.11820694829892475,1.7029515553884806,3.7,581975.0,-0.39,MACD
2020-12-21,BWEN,0,0.3583337924684153,0.035482627288779434,0.024724181444774614,-0.005610979960700438,1.3470916820901668,4.4,183247.0,0.09,MACD
2020-12-21,BWFG,0,0.3596461540082284,0.021842917815733807,0.02816638767309993,-0.17711374480526865,2.4838510422298015,18.6,18381.0,0.16,MACD
2020-12-21,BY,0,0.34225585636734196,0.015199183464508347,0.019920764769417815,-0.07215597071974317,1.2863723778130804,15.74,136239.0,0.31,MACD
2020-12-21,BYFC,0,0.4226369483387179,0.01988616502018884,0.036988650863999425,-0.00041312199110301977,0.1834775190631368,1.79,309982.0,0.01,MACD
2020-12-21,CABA,0,0.3465205083027872,0.03645897370930955,0.04851343024849426,-0.3949991695874523,3.4252585303886853,12.5,139895.0,-0.35,MACD
2020-12-21,CAC,0,0.34055014392730854,0.014169153896356096,0.013854755385544539,-0.22175502593983598,3.107474215495955,35.19,44258.0,1.62,MACD
2020-12-21,CAI,0,0.3299824616544205,0.021005029778665592,0.023423922848452502,-0.34219217573717076,4.258513607163636,30.87,567953.0,-0.37,MACD
2020-12-21,CAL,0,0.32204663451814897,0.021150885331005925,0.0031117970030692327,-0.04702056777915398,2.1871592827221917,13.24,648343.0,-9.94,MACD
2020-12-21,CASA,0,0.3341014464609858,0.033689212940053136,0.01952269441092837,-0.0551369102636563,2.771088414324197,6.61,298589.0,-0.13,MACD
2020-12-21,CASS,0,0.33420460492644893,0.013767978017699689,0.02928025644999197,-0.35284876288288197,3.7157837897810424,39.95,38852.0,0.38,MACD
2020-12-21,CATC,0,0.34715807373601676,0.01349059928576181,0.006768673634033797,-0.21645874331759796,6.345899778592894,71.59,10118.0,0.97,MACD
2020-12-21,CATO,0,0.395631176165733,0.02754522714280734,0.029188242304188573,-0.07668161571800591,1.0681273332288157,8.26,115960.0,,MACD
2020-12-21,CBAN,0,0.3768241931345863,0.016222037275794073,0.0027969580489415106,-0.09437401816237512,1.3133453468121417,14.08,4297.0,0.4,MACD
2020-12-21,CBAY,0,0.34491402917239194,0.018649269668420967,0.02590509958838183,-0.0040202179181274555,0.769714232686864,6.74,2041529.0,-0.16,MACD
2020-12-21,CBFV,0,0.36702415089400064,0.033435601120728686,0.07688459300123887,-0.12122700544098829,3.2435121717060227,20.55,24505.0,0.54,MACD
2020-12-21,CBMB,0,0.4091913832487885,0.014395359713889555,0.018951397714361294,-0.0011178733284546438,0.8921187364920655,13.5,607.0,0.04,MACD
2020-12-21,CBMG,0,0.39100396769517604,0.008376235891533195,0.01041343782510926,-0.042126272990885366,0.5527929087783434,18.29,32149.0,,MACD
2020-12-21,CCBG,0,0.33972538872861674,0.020413723363467886,0.027179983834359583,-0.17470456813305713,3.8845333027801914,24.64,35773.0,0.55,MACD
2020-12-21,CCNE,0,0.37062159838972264,0.01680556971759023,0.024973679623364442,-0.05405978100171338,2.472647638785787,20.9,52974.0,0.54,MACD
2020-12-21,CCO,0,0.43031256004698315,0.03222622660474567,0.02352194763442571,-0.005077815853933923,0.30591502087062405,1.54,3180697.0,-0.89,MACD
2020-12-21,CCRN,0,0.3399008130170627,0.02485212508837435,0.02091213832706256,-0.050894016276462783,1.4655783841168315,8.99,339632.0,-0.45,MACD
2020-12-21,CDEV,0,0.4179071076605558,0.04491131129491492,0.05140699668115674,-0.009857920986065138,0.9735625300797492,1.6,9043126.0,0.02,MACD
2020-12-21,CDOR,0,0.382593781084068,0.027990411191255397,0.031041128198793316,-0.021738963371895903,0.8972201533735147,3.42,47353.0,-0.8,MACD
2020-12-21,CDR,0,0.33600153422926593,0.028205052637106022,0.02797613035536488,-0.015789748410209525,2.195428642925209,9.31,178049.0,-0.16,MACD
2020-12-21,CDXC,0,0.4061521572389917,0.032457274701930695,0.01631252708714468,-0.02174363606953625,0.650940857528596,4.92,530600.0,-0.06,MACD
2020-12-21,CDZI,0,0.34802643720524723,0.014819524703123355,0.02804832245347088,-0.05756999797379017,0.8695194078220645,9.56,380131.0,-0.77,MACD
2020-12-21,CECE,0,0.352163604221352,0.022109003365721615,0.03575184425022479,-0.040796872717220614,0.787654746700527,6.92,61570.0,0.19,MACD
2020-12-21,CELC,0,0.3703957639408801,0.02867516242373619,0.01910118297802125,-0.16615769458997076,3.23922688671329,10.6831,7708.0,-0.21,MACD
2020-12-21,CEMI,0,0.3521563764469811,0.04474362573211059,0.02333642044290566,-0.1351037037530221,2.590323531856157,5.61,925269.0,-0.71,MACD
2020-12-21,CENT,0,0.3333508260778742,0.011575118456873005,0.01398057568327285,-0.11344626980294104,5.492966775799516,36.94,107131.0,1.29,MACD
2020-12-21,CENX,0,0.324963703252916,0.027704371931811182,0.014569326135350514,-0.16630691475545412,2.3787559773960467,11.11,968429.0,-0.3,MACD
2020-12-21,CERC,0,0.3704634069900611,0.016387707859086532,0.014184919965390567,-0.003948079472378088,0.4612808255284859,2.66,241106.0,,MACD
2020-12-21,CFBI,0,0.42936621002451153,0.015077691753697088,0.022574999718370625,-0.06768878861387306,0.7813718036889696,9.75,13574.0,0.14,MACD
2020-12-21,CFFI,0,0.36831537228491357,0.011717756882014575,0.008414791349713001,-0.31293091170091547,5.681524187190362,36.09,11141.0,1.03,MACD
2020-12-21,CFRX,0,0.3489943210338261,0.01935722284990427,0.019760095507407885,-0.0437686376809034,1.4411370510960886,5.21,334878.0,-1.43,MACD
2020-12-21,CHEF,0,0.33191886763576617,0.027275230059144066,0.01713046243530146,-0.3221023442457336,5.138567893880563,24.1,617978.0,,MACD
2020-12-21,CHS,0,0.35245105357761586,0.03192650272442718,0.023475822628027287,-0.023911230410348858,0.29945951309188956,1.49,1808978.0,-1.95,MACD
2020-12-21,CIA,0,0.4111758495831323,0.024812974338508372,0.025686463148792985,-0.062496183555532485,0.729887662586977,5.8,72486.0,,MACD
2020-12-21,CIO,0,0.34123841665966526,0.01791188844981458,0.016682454297478375,-0.09010995046962356,1.1305556156148988,9.44,223998.0,-0.03,MACD
2020-12-21,CIVB,0,0.3745537964025915,0.016668753628586067,0.025257819157346026,-0.16312025835500543,1.297005782559765,16.54,42664.0,0.88,MACD
2020-12-21,CLDT,0,0.3366398588624059,0.019481654095595775,0.020877068954976492,-0.17106959482549633,1.0363223436771989,11.21,435764.0,-1.16,MACD
2020-12-21,CLFD,0,0.331961094818187,0.024305197800216526,0.01759528736047726,-0.04587274249336315,3.7954625541569413,25.16,124835.0,0.22,MACD
2020-12-21,CLPR,0,0.37476719328899477,0.02341597072708431,0.017855008308521193,-0.02824856882131338,0.7444165500569184,6.4,278469.0,-0.13,MACD
2020-12-21,CLRO,0,0.3711726624960685,0.040957713353439035,0.03670385265091171,-0.027956962011782174,0.7046445912669501,2.25,126628.0,-0.23,MACD
2020-12-21,CLSD,0,0.38127921739037396,0.03526442978211268,0.02934655569413881,-0.009142380552163348,0.516743650182006,2.09,113278.0,-0.13,MACD
2020-12-21,CMBM,0,0.3228515093966159,0.03587446365401246,0.027330835619582904,-0.1939531980238992,6.52843158806202,25.96,424268.0,0.13,MACD
2020-12-21,CMCT,0,0.34201320941491076,0.02439639217055956,0.009685121798041787,-0.026300355566714062,2.1688789858917126,12.32,109829.0,-0.55,MACD
2020-12-21,CMLS,0,0.34469896418035406,0.03041480167218049,0.015245014810823047,-0.18662540890866408,1.9828575339651673,8.64,150838.0,-1.79,MACD
2020-12-21,CMO,0,0.3768687020392197,0.015701729916742027,0.01463030237580793,-0.02987112475594554,0.47163969298469155,5.74,929503.0,0.19,MACD
2020-12-21,CNSL,0,0.3518565656290509,0.022247399240409534,0.011845904678750784,-0.07575564979216712,1.0781391375856568,4.82,373040.0,0.19,MACD
2020-12-21,CNTY,0,0.3468708956129037,0.03916129300895313,0.023115465411638978,-0.0735311704837171,1.2638021997124174,6.02,437051.0,-1.98,MACD
2020-12-21,COHN,0,0.3868976040202142,0.020926339404467153,0.027006759010440674,-0.12601894826907267,2.6508745708505543,15.01,12473.0,0.78,MACD
2020-12-21,CONN,0,0.3680028567066285,0.03331384866803646,0.010186899626276672,-0.03218779275294181,3.2079900249321867,12.01,270380.0,0.71,MACD
2020-12-21,CORR,0,0.35344453400793313,0.04681100097865178,0.02388055344412949,-0.09691444422217244,3.4181398449904172,7.29,376506.0,-22.27,MACD
2020-12-21,CPE,0,0.33834569887134053,0.0446173666347115,0.04132254602983265,-0.13906218764649236,7.877588209755636,13.22,4211994.0,-3.94,MACD
2020-12-21,CPLG,0,0.3411976476742298,0.020877586873915527,0.01919402535474448,-0.12605880574255535,1.1601999827615401,6.25,166445.0,-1.89,MACD
2020-12-21,CPRX,0,0.35551569839843966,0.02129466354443672,0.021646113586447722,-0.015904708796162265,0.4618008228659276,3.51,2585285.0,0.09,MACD
2020-12-21,CPS,0,0.34241313202052026,0.03128161630692991,0.009533292680844267,-1.0245531103615737,9.56508233102566,34.51,89179.0,,MACD
2020-12-21,CPSH,0,0.379129662084679,0.03751003759853919,0.027233517733468604,-0.025931171636353917,0.7981478559766373,2.36,64197.0,0.07,MACD
2020-12-21,CPSI,0,0.3388252659147479,0.009983368070741003,0.0055784697341941525,-0.08687807071455461,2.849715073465454,27.24,80656.0,0.41,MACD
2020-12-21,CPST,0,0.37141093349839094,0.03518019264901529,0.07511539836553666,-0.02766756023181849,1.4408108380209272,8.59,417264.0,-0.17,MACD
2020-12-21,CRAI,0,0.34108571168665236,0.023265976129036164,0.03600079611807985,-0.38002960552953446,10.162692556607382,48.8,24914.0,,MACD
2020-12-21,CRDA,0,0.39325462550411133,0.021043678908605094,0.01702019696569458,-0.08427505161300106,0.9832415776394532,7.26,106642.0,,MACD
2020-12-21,CRK,0,0.3403731204844748,0.020832105589260807,0.004888492713038535,-0.011084164619017858,0.7488951843936178,4.52,4150906.0,-0.15,MACD
2020-12-21,CRMD,0,0.32920440920838057,0.030711590310048723,0.041769765788362834,-0.13145019572102223,1.6094421393690217,8.3,259229.0,-0.36,MACD
2020-12-21,CRWS,0,0.40313864584815007,0.02051824302558456,0.020079666093967833,-0.1229517966415441,1.0968452295561288,6.92,32466.0,0.12,MACD
2020-12-21,CSBR,0,0.35598524245111834,0.027712545920501264,0.026511816076868408,-0.09653499705100943,1.5889858400883945,11.13,55043.0,0.01,MACD
2020-12-21,CSLT,0,0.4263022505024336,0.02644937400870316,0.029615914079444316,-0.009339828579687945,0.20143485299134234,1.25,368939.0,-0.41,MACD
2020-12-21,CSU,0,0.3352650612376425,0.04720557129726008,0.04501336430204712,-0.46775678568868395,8.411447738027299,13.6,34567.0,-0.42,MACD
2020-12-21,CSV,0,0.3372944554273703,0.014977318048554967,0.008553438617226197,-0.02381781360948798,3.603107547658631,30.2,92460.0,,MACD
2020-12-21,CTG,0,0.4220787007560315,0.018921414498008635,0.010821226913876637,-0.07660049407076017,0.8310258720418275,6.46,86089.0,0.13,MACD
2020-12-21,CTHR,0,0.40194461177541413,0.018612853229402412,0.009905192106220456,-0.006782942608322365,0.22959965157197937,1.29,122644.0,-0.22,MACD
2020-12-21,CTO,0,0.35375449277533916,0.01467682286880762,0.01080059052788784,-0.2814204617808631,2.8276520295245433,40.29,27664.0,2.71,MACD
2020-12-21,CTT,0,0.3417582344287517,0.023149092870663864,0.041570718759137565,-0.03948844043405075,1.0940499942870971,9.11,369202.0,-0.13,MACD
2020-12-21,CUBI,0,0.3387485516834258,0.02363417917741103,0.030795614113682333,-0.22498197255529362,2.492471865438226,18.01,170366.0,0.59,MACD
2020-12-21,CUE,0,0.33212201125123053,0.02468114044297231,0.01726790650843157,-0.018529581967865763,2.0950157517321806,13.11,474801.0,-0.38,MACD
2020-12-21,CUTR,0,0.3355657914550051,0.030919273353290068,0.040495042986889995,-0.29116495505932594,5.472770413604252,20.86,195081.0,-1.51,MACD
2020-12-21,CVCY,0,0.34886241827141684,0.020252948496637183,0.020710241484126934,-0.12718815648189413,2.3843456125326856,14.91,35051.0,0.71,MACD
2020-12-21,CVGI,0,0.33856909882623065,0.024062341128624903,0.01462363504421376,-0.0020257129957395037,3.679089017677949,8.77,302992.0,-1.2,MACD
2020-12-21,CVI,0,0.3291848862304936,0.03654337265912516,0.03740919272461574,-0.25527837381887075,2.620277847852366,14.16,705868.0,-0.55,MACD
2020-12-21,CVLG,0,0.3638385804953973,0.020071307425421948,0.019586159320163353,-0.22375271612383982,4.179099903090345,15.49,116440.0,-1.4,MACD
2020-12-21,CVLY,0,0.3465023003274262,0.008926040913867974,0.008850717167691747,-0.10485504870761486,0.963751005188243,17.08,18702.0,0.01,MACD
2020-12-21,CVV,0,0.42572414713153295,0.022659468962636417,0.01697716011925481,-0.039978685519492255,0.8898067205876998,4.39,13112.0,0.08,MACD
2020-12-21,CWBC,0,0.4089948834122255,0.018166261809951595,0.03448619627613542,-0.0018274917903391696,1.3261463597961516,9.25,216.0,0.14,MACD
2020-12-21,CZNC,0,0.34541168985435966,0.019993329564263543,0.03594032928464665,-0.013997002989325824,2.825016106149633,19.26,27593.0,0.39,MACD
