date,symbol,pred,pred_score,volatility,volatility_short,roc,rsi,mfi,sto,bba,dch,Volume,Close,strategy
2020-12-24,FUSB,0,0.5662508341221467,0.020949675492309715,0.005882821803708155,23.01636117603642,41.69871932986392,0.0,15.287224158362028,1.3637709661058537,1.5373665068181825,0.0,9.0,MFI
2020-12-24,FET,0,0.5912106049617605,0.020914988166877133,0.014366149821220291,19.496250721015173,26.372929753566382,33.380882867661455,18.706398706398627,1.4200901435458348,2.2700000000000014,8319.0,12.43,STO
2020-12-24,FET,0,0.5894658711719049,0.020914988166877133,0.014366149821220291,19.496250721015173,26.372929753566382,33.380882867661455,18.706398706398627,1.4200901435458348,2.2700000000000014,8319.0,12.43,RSI
2020-12-24,FUNC,0,0.5779173056758402,0.020243666927684777,0.006172734759454364,20.754716981132077,39.41423261040938,73.27626988572952,17.07075705096482,1.9150519575190827,2.230000000000002,2030.0,16.0,STO
2020-12-24,SCX,0,0.5958923588376686,0.01965791243590228,0.007320156481912556,35.8108108108108,37.88546543669791,29.064129873403502,16.66666666666657,0.5964288829323099,0.75,3417.0,4.02,STO
2020-12-24,DLA,0,0.5712515414157803,0.01949158849635379,0.012533551798810601,12.594799566630549,34.52136068240888,17.950067391286666,12.134032986253922,3.547507716691804,3.639900000000001,5855.0,20.785,STO
2020-12-24,GHM,0,0.5744263835247022,0.019236808703133823,0.007435230010353176,10.979023083636795,38.7196502311308,4.874344381278334,11.771137509539502,1.9893878455433445,1.83,2751.0,14.75,STO
2020-12-24,ADMS,0,0.6044557049007814,0.01902301128826432,0.01009643350160867,22.78820375335121,21.096387615663744,0.0,8.000556947925432,0.8236771212048826,1.1800000000000006,68779.0,4.58,STO
2020-12-24,RBNC,0,0.5616594842104573,0.01893732098569835,0.025633355978495094,17.047085572025562,40.389958208420595,7.610827910067215,38.827838827838754,1.6006998469412892,2.7300000000000004,4344.0,18.43,MFI
2020-12-24,FCCY,0,0.5758922499900098,0.01874799038460693,0.009735339827411475,36.470929436312225,28.60015930845188,0.0,26.84078472219394,2.956720311426542,2.5799999999999983,6800.0,16.94,RSI
2020-12-24,RMNI,0,0.5867085823548877,0.018016688645430986,0.012621106250571805,44.20062695924764,38.80838862074387,7.715368740995231,10.718954248365913,0.7734054564067794,0.903999999999999,68093.0,4.6,STO
2020-12-24,SLCT,0,0.5714483764600873,0.017789715512161772,0.014853731377079581,26.96335078534031,61.745020334543526,14.011991163614212,37.28805264016552,0.7620498671357048,0.8499999999999996,12402.0,9.7,MFI
2020-12-24,FRTA,0,0.5609528970329226,0.01762730862279005,0.010403512198281846,11.696658097686367,35.39236164276382,12.533418932751616,22.055811571940776,2.5484709140977415,2.729999999999997,151592.0,17.38,MFI
2020-12-24,PLYM,0,0.5561365933685215,0.017392768510956648,0.011798101204585361,16.483516483516482,73.21781702741609,19.446629411865885,75.37160233033121,2.288737643331423,2.200000000000001,104196.0,14.84,MFI
2020-12-24,CTT,0,0.5742196552959418,0.017271249725271966,0.010127942699379578,13.127705892424718,39.88350138251331,12.678344304471821,15.364583333332961,1.179701657199594,1.2799999999999994,77534.0,9.25,MFI
2020-12-24,FCBC,0,0.5706888602552408,0.016961708156971747,0.013471771660099194,12.952858731349073,39.77288352692152,13.46781627087141,18.49710982659011,1.9081341671903118,2.3599999999999994,7732.0,21.84,STO
2020-12-24,PWOD,0,0.568924109474565,0.016916198525060905,0.00814777561831103,25.28309160121428,43.70701984530721,73.73650963276022,16.851517022208107,2.733800127590854,3.4444845070422545,1714.0,26.0,STO
2020-12-24,FC,0,0.5737017114727112,0.016780579354585812,0.014887889835370677,24.162946428571416,29.99227537860527,56.52865263424936,18.430483434506012,2.386403989263144,2.4300000000000033,14871.0,22.25,STO
2020-12-24,AVID,0,0.5614040421817394,0.016650196072242506,0.007159205270150951,57.1917808219178,45.065798749309714,13.645788626808155,67.49958220099842,3.1824386875607367,2.9299999999999997,128967.0,13.77,MFI
2020-12-24,CPRX,0,0.5911452180650622,0.01642993851075382,0.0027010431432777384,10.322580645161285,23.483559301429935,6.581283940059265,8.7882307394501,0.4990390766259143,0.6300000000000003,896473.0,3.42,STO
2020-12-24,ITIC,0,0.5567862611147358,0.016013626999871532,0.008002877621953598,15.214946417112547,37.539585714149126,8.408811605372861,28.442437923250807,22.491269328335022,26.930000000000007,1332.0,154.59,MFI
2020-12-24,TPRE,0,0.5737024862989617,0.015901650645479673,0.013826389860305087,16.919191919191917,45.201932174926526,11.795153145127301,16.993464052287568,0.9055738512141076,1.0199999999999996,102630.0,9.26,MFI
2020-12-24,OPNT,0,0.5851821421853821,0.014594765986070402,0.009254369334237907,11.336032388663964,50.24599321817786,53.27247191039678,14.330218068536112,0.6985556526952053,2.1399999999999997,19069.0,8.25,STO
2020-12-24,MOFG,0,0.5681241418526132,0.014352422494656066,0.013705618687521156,16.01604904619122,36.24185538715945,14.766519047154887,18.88246628131031,2.2489677632158447,2.6000000000000014,19148.0,24.26,STO
2020-12-24,MBWM,0,0.5505813257309784,0.014286465710566725,0.016960592105435494,23.902097329555012,67.59778557671692,18.16476009529562,78.73898854573463,3.2502286592782212,4.15122170573969,14036.0,27.24,MFI
2020-12-24,FORR,0,0.5679862082379841,0.014124655302465566,0.012539819193902412,11.010433827567265,30.35526137489228,5.649459179759546,11.192595842881568,4.990523419441232,5.375,17111.0,40.43,STO
2020-12-24,FNLC,0,0.560776214863209,0.013886384116984554,0.0059785152988328615,7.372072853425858,42.57131702007017,11.613579877440444,25.124378109452845,2.274353534520415,2.6799999999999997,4395.0,24.76,MFI
2020-12-24,ALX,0,0.5636644663732289,0.013613746949344585,0.007263006810051927,14.530331762452828,41.03953809897754,16.953086302776526,25.712623618383038,21.138833553462405,22.920000000000016,2036.0,274.5,MFI
2020-12-24,GNTY,0,0.5590233012841126,0.012918658185149388,0.004174462727692811,8.17898705130307,43.01467914975259,10.942296610313278,43.66560860034363,2.668591050799492,3.2981995399766717,11345.0,30.36,MFI
2020-12-24,GSBC,0,0.5588754513120783,0.012869429349877474,0.009693355826624915,28.12989296028742,69.56295414770909,18.283326646200692,73.54301143689044,4.204371943343602,5.2986659716347475,23329.0,50.0,MFI
2020-12-24,BBSI,0,0.5566549193639505,0.011861104774836626,0.01473238209914458,15.227719841484985,29.448032980877997,13.013894445819133,40.03340210236815,6.025511098656409,9.909999999999997,26116.0,69.29,MFI
2020-12-24,PFBI,0,0.577240075648894,0.0116481837022853,0.006709205734993294,20.361435213615227,29.38484314811174,7.738117070205689,18.515578130645377,1.3546775998755898,1.8887496619083421,9630.0,13.72,STO
2020-12-24,FFBW,0,0.5819197517962806,0.007741251503883065,0.007109013455609804,8.296943231441045,57.77357827148016,7.514186491769152,49.66966966966957,0.364174279158032,0.46499999999999986,635.0,9.92,MFI
2020-12-24,ICCH,0,0.5638579078722465,0.006254926666887454,0.0003460558120930614,12.0,50.304554772010654,0.0,60.8695652173912,1.3322402185798126,1.4499999999999993,0.0,14.0,MFI
2020-12-23,VERU,0,0.5347683944053528,0.08416700609551679,0.02502847448308206,269.6356275303644,68.24827147092105,12.292112377878738,71.7937640584956,11.509463019619966,8.5,2907205.0,9.13,MFI
2020-12-23,QUAD,0,0.5711267342913208,0.049823495674556316,0.04914794006420783,27.598566308243726,46.00799171826668,34.61793478207534,19.018404907975157,0.8520539888977199,1.8099999999999996,272679.0,3.56,STO
2020-12-23,RAIL,0,0.5682760940971444,0.047718921260195814,0.01850152825842845,24.17061611374409,49.5516168068585,30.05982737499528,15.52560646900274,0.9021285939586479,1.72,237825.0,2.62,STO
2020-12-23,GNLN,0,0.5641337386826036,0.046353044357803956,0.031165248270183757,44.74576271186439,50.13057229655471,15.137214186772098,52.5773779211227,1.444542834255662,2.1800000000000006,307408.0,4.27,MFI
2020-12-23,NBR,0,0.5330772103433459,0.04473190492409776,0.049013257992399396,112.14488636363637,36.22046803124985,13.253267176173878,15.468625532843433,25.64245729649113,24.881999999999998,224907.0,59.74,STO
2020-12-23,WYY,0,0.5486354404374517,0.04376357194743529,0.013900951433779202,66.84684684684686,35.26863801857213,42.172683440988386,15.377777777777515,1.9867762833270248,7.6,411737.0,9.26,STO
2020-12-23,USWS,0,0.5771407379277333,0.04212484625735651,0.06191764693506878,43.58064516129032,42.73289566372964,11.348769978279265,30.127777777777727,0.125999763517749,0.15000000000000002,531062.0,0.4451,MFI
2020-12-23,BELFB,0,0.5624849701236204,0.039279085076486774,0.027293583922540977,54.69194312796207,41.836606636855386,10.961753118735587,62.26166995397822,5.202351391439496,5.07,27620.0,16.32,MFI
2020-12-23,VIRC,0,0.5895635407057163,0.038843339167579385,0.0452365349713897,9.859154929577464,40.67580455281315,0.0,43.749999999999886,0.4651494383556134,0.6400000000000001,8149.0,2.34,MFI
2020-12-23,CALA,0,0.5447855341238719,0.03838264338115062,0.02506968309512407,40.69148936170214,55.487286025062346,10.812571033703378,41.44144144144169,1.2206883304085974,1.665,745820.0,5.29,MFI
2020-12-23,VIE,0,0.5678896836987964,0.02998819634598285,0.0300215362091681,15.884021430822573,47.77803881448924,16.372388806392237,31.809523809523753,6.64610442289289,8.75,177079.0,36.77,MFI
2020-12-23,PBPB,0,0.6012231661419581,0.029526981612945213,0.04038720211668654,10.74168797953964,13.760671257476616,32.731667325223455,9.929078014184249,1.139282230182662,1.1849999999999996,72453.0,4.33,STO
2020-12-23,BBW,0,0.594480209977728,0.028334988265208264,0.013494227335834792,26.708074534161486,26.84022193587259,0.0,15.226297726297254,0.9349310134856643,1.2000000000000002,45360.0,4.08,STO
2020-12-23,NC,0,0.5694924837073884,0.02713203729333381,0.02951330617593228,30.065737371185353,31.876972393804564,45.16046860871917,18.090755337219964,5.281299881654235,4.710000000000001,9218.0,26.77,STO
2020-12-23,PZN,0,0.5766847062956639,0.025942122792228583,0.011037279681777281,38.21245228379623,40.996176806931594,11.453043102704328,56.3376946302762,1.6513073608504714,1.5399999999999991,64431.0,7.35,MFI
2020-12-23,HAYN,0,0.568758474701646,0.02550788256327223,0.02773763936387647,48.69646127313566,54.34208595780021,19.622381721561226,44.49386489230768,5.813569694809402,6.050000000000001,55974.0,25.09,MFI
2020-12-23,VRAY,0,0.5630278532361088,0.024624098701083518,0.005589009979833052,26.34920634920635,42.98593520104294,11.816606198537954,27.68296461547992,0.8196944552703935,1.6500000000000004,610316.0,3.98,MFI
2020-12-23,HQI,0,0.574972090467794,0.02390982470949072,0.02310280500984617,23.511885229763614,41.06738904924864,10.889504580516274,40.93406593406597,1.3672062286044238,2.255700457142856,1798.0,9.41,MFI
2020-12-23,PKBK,0,0.5735845307352231,0.02387086599985591,0.0162738332635997,16.716196136701335,48.32712283976614,18.665100222714457,50.714895439605776,2.580371291113421,2.42,13123.0,15.71,MFI
2020-12-23,ALTA,0,0.5668676020008173,0.02345324433462887,0.010267683260695503,23.884320595149113,41.025547189180905,18.22622308063883,31.665693335929415,4.541481696538597,5.136999999999997,34349.0,27.51,MFI
2020-12-23,UBFO,0,0.5767879384148419,0.023044897385912873,0.018958141508255172,14.754098360655746,43.641352547385864,10.518802403361818,20.69892473118278,0.9838272206017535,1.2400000000000002,19511.0,7.0,MFI
2020-12-23,CRAI,0,0.568332618255374,0.02283022336486914,0.027860149575449702,27.723055544202403,45.669352696389865,18.234275248648757,15.50473690410059,8.401890025471957,9.050000000000004,43736.0,50.0,STO
2020-12-23,BNFT,0,0.5734126847990594,0.0224678293677587,0.01833593415582832,21.428571428571423,35.7748085231091,60.71304388683513,11.7171717171716,1.7726508398954017,2.789999999999999,263734.0,13.43,STO
2020-12-23,CVGI,0,0.5678211113258188,0.02225852542963518,0.011603608371335528,39.144736842105274,29.833634627699865,0.0,54.7308948351782,3.4389068030405348,2.7299999999999995,353216.0,8.46,RSI
2020-12-23,BDGE,0,0.5687714638496896,0.022016013542057025,0.03403688056638597,27.507021483917026,54.03816636583357,13.98552410957788,32.81047597504227,2.839528834153704,3.5500000000000007,70803.0,24.47,MFI
2020-12-23,ADMS,0,0.5980328771474852,0.021949628409535755,0.030289300504826006,17.43589743589744,21.096387615663744,0.0,22.198843361634108,0.8857335942575286,1.1800000000000006,136085.0,4.58,MFI
2020-12-23,ADMS,0,0.5951626432181247,0.021949628409535755,0.030289300504826006,17.43589743589744,21.096387615663744,0.0,22.198843361634108,0.8857335942575286,1.1800000000000006,136085.0,4.58,RSI
2020-12-23,GHM,0,0.5765104850705641,0.021777973332356218,0.016867212804683028,8.650692823588505,36.92951911444116,16.150063656053362,10.612529222896361,1.9263478398242455,1.7899999999999991,8665.0,14.71,MFI
2020-12-23,ESQ,0,0.571160452267349,0.02150081585618549,0.01908670140198185,18.36612999403698,46.71580523707021,6.607342687776097,50.52716950527181,3.9388505937646414,4.66,4703.0,19.85,MFI
2020-12-23,BBQ,0,0.5929870014684465,0.021124614717943465,0.028132090817434896,12.65206812652067,35.43153493166594,5.907512741528478,52.08333333333375,0.6426694329106599,0.7999999999999998,6860.0,4.63,MFI
2020-12-23,NTWK,0,0.5813354461899688,0.020893217390530665,0.0070501339800225354,29.824561403508774,39.168968897830396,0.0,47.179487179487005,0.9508228015784894,1.1500000000000004,42114.0,3.7,MFI
2020-12-23,FFIC,0,0.5702001055658894,0.0206020086391509,0.03199864184508125,41.431737626878906,61.28119460785617,18.510162539087077,51.538525646657455,3.3149155534345454,3.326368661971829,157836.0,16.4,MFI
2020-12-23,BMTC,0,0.5681808141387008,0.02015344554705829,0.03238741692855527,12.839960589667806,46.09210411226529,18.056192316847202,14.761526232114202,3.392627300486442,3.3999999999999986,58347.0,30.35,MFI
2020-12-23,TRMT,0,0.59360919598634,0.019832817212721395,0.01001194899409193,62.70537565799968,33.04309473072318,38.11001646063168,15.971883149793918,0.8216063376098055,0.8559523381373606,32249.0,4.08,STO
2020-12-23,SMSI,0,0.5671503066590141,0.019701382771094053,0.015284515583238057,27.684964200477307,31.174573127549152,23.920248529729392,17.328246586126262,0.7663837159931113,1.0900000000000007,535713.0,5.35,STO
2020-12-23,RMNI,0,0.5862191031233908,0.01909786982334176,0.015885296773693512,42.63322884012538,30.127872529988863,10.563577216561242,23.29813976872794,0.8868460971328531,0.903999999999999,135797.0,4.55,MFI
2020-12-23,FLIC,0,0.5739247626537083,0.018759691943448384,0.026492944264240936,9.987669543773126,50.10411740074794,12.556838856043044,26.31762914138801,1.617893692428737,2.030000000000001,58829.0,17.84,MFI
2020-12-23,BMRC,0,0.5688907543220649,0.018690938282290646,0.017986529564211054,18.96737991195962,42.581107719164855,7.205774192992067,19.536073597173864,4.50519522329752,5.390000000000001,13960.0,36.89,STO
2020-12-23,MCBC,0,0.5829736347656489,0.01851159957928785,0.021152294607533532,16.945140824358194,57.09895648603069,18.192371626485524,38.51113906933354,0.7836198057701651,1.0099999999999998,23502.0,8.35,MFI
2020-12-23,EBTC,0,0.5723393989245064,0.018501118549253768,0.00645896964555741,12.933416525537023,29.52505228751305,3.5615834385173883,13.47537354731636,3.209996261679649,2.780000000000001,36476.0,25.34,RSI
2020-12-23,ESP,0,0.5741150981512269,0.018043792883981058,0.022787354877366814,12.099704940817269,29.37442426895022,19.538398129840175,20.302319682425157,3.168195100307287,4.159223372122458,21850.0,19.68,MFI
2020-12-23,ESP,0,0.5736664211794915,0.018043792883981058,0.022787354877366814,12.099704940817269,29.37442426895022,19.538398129840175,20.302319682425157,3.168195100307287,4.159223372122458,21850.0,19.68,RSI
2020-12-23,TRNS,0,0.5653738954096703,0.01783578344340426,0.010946643866568177,21.150345831816537,34.18644355070286,17.766336267244583,41.48254739939207,5.88789775726903,5.390000000000001,48315.0,33.28,MFI
2020-12-23,PCB,0,0.5906971141694778,0.017739248579409863,0.008549888557914137,10.451769394031267,27.47601002866773,21.639007642539156,8.128389013733484,1.057347624961107,1.1899999999999995,6675.0,10.2,RSI
2020-12-23,UMH,0,0.5803076801835523,0.017630831925369638,0.008228467705035082,8.522529827406471,34.76096445886941,15.081765904384682,18.43874459894958,2.20702877190185,2.4700000000000024,136814.0,14.99,MFI
2020-12-23,PKE,0,0.5784292984621012,0.01663959731727468,0.01636351900272037,19.086021505376337,40.000803451793075,7.488959598153201,18.954480796586477,1.4966576094750437,1.5699999999999985,61361.0,13.29,STO
2020-12-23,UEIC,0,0.571145380769808,0.016578746895064278,0.012132193121774004,35.71243187126913,45.085195167681405,71.63730456656648,18.616394171378268,5.6244736642655795,6.3700000000000045,46166.0,52.29,STO
2020-12-23,CTG,0,0.5850355488012006,0.015804409706570637,0.00806319254820323,11.652173913043477,31.432339995013947,14.161894709034854,12.91869642385142,0.8710889736432677,0.9699999999999998,38078.0,6.42,MFI
2020-12-23,CIO,0,0.5749208078612721,0.015769811528422634,0.011550332325599062,33.38129496402877,31.73729940661221,12.737076846861726,30.496453900709497,1.0711862583129026,1.3699999999999992,222612.0,9.27,MFI
2020-12-23,IBCP,0,0.573607915860065,0.01572554073570463,0.021597589536209886,33.17788760701796,60.66377016658027,19.961410197000205,49.278039551652746,1.8079325209366317,2.3200000000000003,47856.0,18.62,MFI
2020-12-23,OVBC,0,0.5710824030081245,0.015123977911484367,0.010688675034448404,7.7930157699694345,59.07580236912279,19.199841131502836,59.21873051502652,1.9092563997402863,2.6400000000000006,2708.0,23.91,MFI
2020-12-23,QCRH,0,0.5670527686992981,0.014759285955717804,0.015335678904617376,32.57544261106437,56.229662290820315,17.804257485025346,63.87643237265911,7.128584339092114,7.180675021508463,28398.0,39.86,MFI
2020-12-23,KE,0,0.5755228779760055,0.014503349305520396,0.01367262788013245,28.091728091728086,46.6972820097343,19.39892549514039,26.113235475514852,0.9527979848871997,2.1900000000000013,36740.0,15.64,MFI
2020-12-23,BY,0,0.580929604662294,0.013694369881220397,0.008182458216991578,15.903165735567967,33.16457917821663,33.30595362613907,14.754613398557419,1.0895939417968883,1.3575156628431895,100683.0,15.56,STO
2020-12-23,HMNF,0,0.5714423720769118,0.013351323885006188,0.009309334074855043,19.298245614035086,55.07605624972175,7.935804694928336,77.90055248618734,1.686951095903657,1.8100000000000005,4.0,17.0,MFI
2020-12-23,IROQ,0,0.5780811815540206,0.012044245767193464,0.012549207113814138,27.757793764988005,43.33948623765242,51.245867359093786,18.7306037805913,1.9792564260343113,1.7899999999999991,4996.0,21.31,STO
2020-12-23,SMMF,0,0.5719237351222247,0.010908873987863396,0.0054340375325720855,32.088335556543655,59.28034371131279,14.797858356650792,65.70674882149753,2.248685452081304,2.291741050119331,5204.0,22.28,MFI
2020-12-23,MLVF,0,0.5933686347803475,0.009013183653793824,0.007702248449241554,27.446300715990446,11.665804135133513,0.0,15.6028646069681,1.9831076622324204,1.7500000000000018,9782.0,16.02,STO
2020-12-23,TCFC,0,0.5695725375358203,0.008016055605097107,0.008773413869691498,18.960802187784868,24.05397546586363,78.09539281618024,8.251028806584134,1.2572525601467532,2.0,3724.0,26.1,RSI
2020-12-23,FBSS,0,0.5744497660571217,0.006617064929854807,0.0025088637940202854,10.42031579825355,48.3041790813096,9.572090661587481,51.58384568670149,0.9692736917910523,1.3401933159553643,15711.0,17.21,MFI
2020-12-22,RVP,0,0.5332930337253386,0.07677655282824869,0.05187452147158461,34.256055363321806,45.96161665938574,16.074826310227408,38.88055972013952,5.476545991772557,6.67,1656035.0,11.64,MFI
2020-12-22,SESN,0,0.5379376127504615,0.056309605983832035,0.08577587849423512,12.499999999999991,18.245912041851525,25.335897314879873,40.445314411548814,0.8822221942350588,0.71,8697336.0,1.26,RSI
2020-12-22,SRTS,0,0.5735254149143044,0.054320533850415895,0.037389666316901896,21.40350877192982,41.09534605424257,3.9940087236817874,22.991438450512202,1.438104821770695,1.7400000000000002,12129.0,3.46,MFI
2020-12-22,QUAD,0,0.5659588846481867,0.0511908530837773,0.06557247516338363,21.276595744680858,36.350767769518505,17.043723661394907,25.092737908403176,0.8517840101789389,1.8099999999999996,231690.0,3.42,MFI
2020-12-22,IO,0,0.5561611128684466,0.04786133289802012,0.04731334430368372,44.58598726114649,36.148568126934855,16.891403077653692,59.79203627045086,0.955847268455206,0.8900000000000001,462005.0,2.27,MFI
2020-12-22,FI,0,0.5595216039693367,0.04722755789879599,0.05913760259851385,44.047619047619044,28.178707568365184,65.961279878417,49.81684981684983,0.6955400779179275,0.7199999999999998,779680.0,2.42,RSI
2020-12-22,CSU,0,0.576001784144046,0.046989926496841083,0.0453966116300941,39.59240737753401,19.831000463348772,20.52956590942476,12.637281529390743,8.200676072712728,8.5485,26337.0,12.98,STO
2020-12-22,CSU,0,0.576001784144046,0.046989926496841083,0.0453966116300941,39.59240737753401,19.831000463348772,20.52956590942476,12.637281529390743,8.200676072712728,8.5485,26337.0,12.98,RSI
2020-12-22,ANIX,0,0.5225598317948884,0.043284622483649046,0.018893770458946486,17.64705882352941,52.70673683952675,48.07276763570083,9.965635738831923,0.9599666660845338,3.4400000000000004,1739888.0,2.8,STO
2020-12-22,LTRPA,0,0.5528496126253061,0.040421303679351483,0.035871592182721776,106.02409638554218,27.663460876042635,19.57239697058634,35.47103516412194,2.0371931670899226,1.8199999999999998,771624.0,3.42,RSI
2020-12-22,WTI,0,0.5457160474328685,0.038923018735157536,0.0380983764099093,35.75757575757578,28.4574927724354,0.0,46.98587476365259,0.8771864112013912,0.81,3226603.0,2.24,RSI
2020-12-22,GCI,0,0.561586657839627,0.03850007783901477,0.022698342215794046,66.43835616438358,27.588072858560622,15.8393878073814,16.837083762102935,0.6811049845654598,0.7332999999999998,1487645.0,2.43,STO
2020-12-22,GCI,0,0.5623982143656007,0.03850007783901477,0.022698342215794046,66.43835616438358,27.588072858560622,15.8393878073814,16.837083762102935,0.6811049845654598,0.7332999999999998,1487645.0,2.43,RSI
